Province_Name;Kabupaten_Name;Kecamatan_Name;nama_deskel;Tipe;Tipologi;jumlah_prasejahtera;jumlah_sejahtera1;jumlah_sejahtera2;jumlah_sejahtera3;jumlah_sejahtera3plus
JAWA BARAT;KABUPATEN SUBANG;BINONG;BINONG;DESA;Persawahan;895;410;518;617;610
JAWA BARAT;KABUPATEN SUBANG;BINONG;CICADAS;DESA;Persawahan;5;10;15;20;1800
JAWA BARAT;KABUPATEN SUBANG;BINONG;CITRAJAYA;DESA;Persawahan;826;100;400;600;107
JAWA BARAT;KABUPATEN SUBANG;BINONG;KARANGSARI;DESA;Persawahan;636;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;BINONG;KARANGWANGI;DESA;Persawahan;651;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;BINONG;NANGGERANG;DESA;Persawahan;750;1500;700;335;65
JAWA BARAT;KABUPATEN SUBANG;BLANAKAN;CILAMAYA GIRANG;DESA;Pesisir/Nelayan;1931;883;652;382;120
JAWA BARAT;KABUPATEN SUBANG;BLANAKAN;CILAMAYA HILIR;DESA;Persawahan;925;16;49;60;100
JAWA BARAT;KABUPATEN SUBANG;BLANAKAN;JAYAMUKTI;DESA;Pesisir/Nelayan;1026;759;259;192;86
JAWA BARAT;KABUPATEN SUBANG;BLANAKAN;LANGENSARI;DESA;Pesisir/Nelayan;333;265;228;207;40
JAWA BARAT;KABUPATEN SUBANG;BLANAKAN;MUARA;DESA;Pesisir/Nelayan;672;561;544;497;485
JAWA BARAT;KABUPATEN SUBANG;BLANAKAN;RAWAMEKAR;DESA;Persawahan;490;645;489;453;110
JAWA BARAT;KABUPATEN SUBANG;BLANAKAN;RAWAMENENG;DESA;Pesisir/Nelayan;1034;1015;848;476;87
JAWA BARAT;KABUPATEN SUBANG;BLANAKAN;TANJUNGTIGA;DESA;Pesisir/Nelayan;988;470;251;208;55
JAWA BARAT;KABUPATEN SUBANG;CIASEM;CIASEMBARU;DESA;Persawahan;980;2320;398;68;21
JAWA BARAT;KABUPATEN SUBANG;CIASEM;CIASEMTENGAH;DESA;Persawahan;562;224;123;212;121
JAWA BARAT;KABUPATEN SUBANG;CIASEM;SUKAHAJI;DESA;Persawahan;1274;1977;287;24;0
JAWA BARAT;KABUPATEN SUBANG;CIATER;CIATER;DESA;Perindustrian/Jasa;148;1664;152;86;6
JAWA BARAT;KABUPATEN SUBANG;CIATER;CIBEUSI;DESA;Persawahan;33;80;460;400;131
JAWA BARAT;KABUPATEN SUBANG;CIATER;CIBITUNG;DESA;Persawahan;76;283;200;270;63
JAWA BARAT;KABUPATEN SUBANG;CIATER;CISAAT;DESA;Persawahan;288;1034;107;0;0
JAWA BARAT;KABUPATEN SUBANG;CIATER;NAGRAK;DESA;Persawahan;122;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;CIATER;PALASARI;DESA;Perladangan;99;1195;613;0;0
JAWA BARAT;KABUPATEN SUBANG;CIATER;SANCA;DESA;Persawahan;406;525;378;189;0
JAWA BARAT;KABUPATEN SUBANG;CIBOGO;CIBALANDONG JAYA;DESA;Persawahan;283;211;89;30;15
JAWA BARAT;KABUPATEN SUBANG;CIBOGO;CINANGSI;DESA;Persawahan;260;127;200;200;205
JAWA BARAT;KABUPATEN SUBANG;CIBOGO;CISAGA;DESA;Persawahan;516;738;347;200;52
JAWA BARAT;KABUPATEN SUBANG;CIBOGO;MAJASARI;DESA;Persawahan;68;635;315;49;0
JAWA BARAT;KABUPATEN SUBANG;CIBOGO;SADAWARNA;DESA;Persawahan;548;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;CIBOGO;SUMURBARANG;DESA;Persawahan;0;1398;0;0;0
JAWA BARAT;KABUPATEN SUBANG;CIJAMBE;BANTARSARI;DESA;Kehutanan;230;485;285;158;72
JAWA BARAT;KABUPATEN SUBANG;CIJAMBE;CIMENTENG;DESA;Persawahan;637;460;184;67;19
JAWA BARAT;KABUPATEN SUBANG;CIJAMBE;CIRANGKONG;DESA;Persawahan;256;164;60;30;0
JAWA BARAT;KABUPATEN SUBANG;CIJAMBE;GUNUNGTUA;DESA;Persawahan;150;325;1470;275;50
JAWA BARAT;KABUPATEN SUBANG;CIJAMBE;SUKAHURIP;DESA;Kehutanan;315;200;150;100;100
JAWA BARAT;KABUPATEN SUBANG;CIKAUM;GANDASARI;DESA;Persawahan;868;609;533;168;0
JAWA BARAT;KABUPATEN SUBANG;CIKAUM;KAWUNGANTEN;DESA;Persawahan;283;395;73;276;33
JAWA BARAT;KABUPATEN SUBANG;CIKAUM;MEKARSARI;DESA;Persawahan;2451;1253;1089;337;0
JAWA BARAT;KABUPATEN SUBANG;CIKAUM;PASIRMUNCANG;DESA;Persawahan;1640;298;282;214;14
JAWA BARAT;KABUPATEN SUBANG;CIKAUM;TANJUNGSARI BARAT;DESA;Persawahan;585;925;465;361;68
JAWA BARAT;KABUPATEN SUBANG;CIPEUNDUEY;CIMAYASARI;DESA;Persawahan;513;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;CIPEUNDUEY;CIPEUNDEUY;DESA;Persawahan;1344;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;CIPEUNDUEY;JATUPANG;DESA;Persawahan;225;590;291;165;119
JAWA BARAT;KABUPATEN SUBANG;CIPEUNDUEY;LENGKONG;DESA;Persawahan;234;1114;649;532;143
JAWA BARAT;KABUPATEN SUBANG;CIPEUNDUEY;SAWANGAN;DESA;Persawahan;451;1658;0;0;0
JAWA BARAT;KABUPATEN SUBANG;CIPEUNDUEY;WANTILAN;DESA;Persawahan;753;1380;392;16;0
JAWA BARAT;KABUPATEN SUBANG;CIPUNAGARA;JATI;DESA;Persawahan;1325;1453;862;192;6
JAWA BARAT;KABUPATEN SUBANG;CIPUNAGARA;KOSAMBI;DESA;Persawahan;444;250;142;0;0
JAWA BARAT;KABUPATEN SUBANG;CIPUNAGARA;MANYINGSAL;DESA;Persawahan;630;117;93;200;58
JAWA BARAT;KABUPATEN SUBANG;CIPUNAGARA;PARIGIMULYA;DESA;Persawahan;712;964;180;52;20
JAWA BARAT;KABUPATEN SUBANG;CIPUNAGARA;SIDAJAYA;DESA;Persawahan;955;668;191;97;0
JAWA BARAT;KABUPATEN SUBANG;CIPUNAGARA;SIMPAR;DESA;Persawahan;0;0;1012;150;50
JAWA BARAT;KABUPATEN SUBANG;CIPUNAGARA;TANJUNG;DESA;Persawahan;1188;334;204;595;55
JAWA BARAT;KABUPATEN SUBANG;CIPUNAGARA;WANASARI;DESA;Persawahan;1078;648;552;90;0
JAWA BARAT;KABUPATEN SUBANG;CISALAK;CAPUNAGARA;DESA;Kehutanan;1345;250;600;300;150
JAWA BARAT;KABUPATEN SUBANG;CISALAK;CIGADOG;DESA;Persawahan;571;647;0;0;0
JAWA BARAT;KABUPATEN SUBANG;CISALAK;CIMANGGU;DESA;Persawahan;273;614;127;126;8
JAWA BARAT;KABUPATEN SUBANG;CISALAK;CISALAK;DESA;Persawahan;1089;676;352;12;0
JAWA BARAT;KABUPATEN SUBANG;CISALAK;DARMAGA;DESA;Persawahan;306;405;306;180;1021
JAWA BARAT;KABUPATEN SUBANG;CISALAK;GARDUSAYANG;DESA;Persawahan;600;200;200;100;100
JAWA BARAT;KABUPATEN SUBANG;COMPRENG;JATIMULYA;DESA;Persawahan;335;82;83;86;84
JAWA BARAT;KABUPATEN SUBANG;COMPRENG;JATIREJA;DESA;Persawahan;265;814;754;230;75
JAWA BARAT;KABUPATEN SUBANG;COMPRENG;KALENSARI;DESA;Persawahan;855;462;250;45;11
JAWA BARAT;KABUPATEN SUBANG;COMPRENG;KIARASARI;DESA;Persawahan;234;447;358;395;356
JAWA BARAT;KABUPATEN SUBANG;COMPRENG;MEKARJAYA;DESA;Persawahan;1160;310;403;457;233
JAWA BARAT;KABUPATEN SUBANG;COMPRENG;SUKADANA;DESA;Persawahan;1910;65;285;1716;0
JAWA BARAT;KABUPATEN SUBANG;COMPRENG;SUKATANI;DESA;Persawahan;463;225;0;0;0
JAWA BARAT;KABUPATEN SUBANG;DAWUAN;BATUSARI;DESA;Persawahan;52;116;56;12;0
JAWA BARAT;KABUPATEN SUBANG;DAWUAN;DAWUAN KALER;DESA;Persawahan;739;150;145;162;100
JAWA BARAT;KABUPATEN SUBANG;DAWUAN;DAWUAN KIDUL;DESA;Persawahan;177;924;290;82;0
JAWA BARAT;KABUPATEN SUBANG;DAWUAN;JAMBELAER;DESA;Persawahan;212;1537;421;70;0
JAWA BARAT;KABUPATEN SUBANG;DAWUAN;MANYETI;DESA;Persawahan;677;881;427;134;0
JAWA BARAT;KABUPATEN SUBANG;DAWUAN;MARGASARI;DESA;Persawahan;259;437;602;17;0
JAWA BARAT;KABUPATEN SUBANG;DAWUAN;RAWALELE;DESA;Persawahan;152;513;451;174;64
JAWA BARAT;KABUPATEN SUBANG;DAWUAN;SITUSARI;DESA;Persawahan;299;606;231;41;9
JAWA BARAT;KABUPATEN SUBANG;DAWUAN;SUKASARI;DESA;Persawahan;425;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;JALANCAGAK;BUNIHAYU;DESA;Perindustrian/Jasa;410;844;511;432;213
JAWA BARAT;KABUPATEN SUBANG;KALIJATI;CARACAS;DESA;Perladangan;368;456;357;295;0
JAWA BARAT;KABUPATEN SUBANG;KALIJATI;JALUPANG;DESA;Persawahan;102;753;422;220;0
JAWA BARAT;KABUPATEN SUBANG;KALIJATI;KALIANGSANA;DESA;Persawahan;438;102;235;315;327
JAWA BARAT;KABUPATEN SUBANG;KALIJATI;KALIJATI BARAT;DESA;Perindustrian/Jasa;450;616;201;196;1577
JAWA BARAT;KABUPATEN SUBANG;KALIJATI;KALIJATI TIMUR;DESA;Perindustrian/Jasa;1400;201;321;123;112
JAWA BARAT;KABUPATEN SUBANG;KALIJATI;MARENGMANG;DESA;Perladangan;1727;109;0;0;0
JAWA BARAT;KABUPATEN SUBANG;KASOMALANG;BOJONGLOA;DESA;Persawahan;287;599;357;210;27
JAWA BARAT;KABUPATEN SUBANG;KASOMALANG;CIMANGLID;DESA;Perladangan;271;256;596;120;37
JAWA BARAT;KABUPATEN SUBANG;KASOMALANG;KASOMALANG KULON;DESA;Perladangan;1552;209;629;792;100
JAWA BARAT;KABUPATEN SUBANG;KASOMALANG;KASOMALANG WETAN;DESA;Persawahan;680;150;100;250;280
JAWA BARAT;KABUPATEN SUBANG;KASOMALANG;PASANGGRAHAN;DESA;Persawahan;0;621;0;0;0
JAWA BARAT;KABUPATEN SUBANG;KASOMALANG;SUKAMELANG;DESA;Perladangan;390;402;148;51;27
JAWA BARAT;KABUPATEN SUBANG;KASOMALANG;TENJOLAYA;DESA;Persawahan;273;422;399;185;1
JAWA BARAT;KABUPATEN SUBANG;LEGONKULON;BOBOS;DESA;Persawahan;750;10;350;470;2
JAWA BARAT;KABUPATEN SUBANG;LEGONKULON;KARANGMULYA;DESA;Persawahan;875;217;149;159;146
JAWA BARAT;KABUPATEN SUBANG;LEGONKULON;LEGONKULEN;DESA;Persawahan;2064;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;LEGONKULON;LEGONWETAN;DESA;Pesisir/Nelayan;550;60;30;24;60
JAWA BARAT;KABUPATEN SUBANG;LEGONKULON;MAYANGAN;DESA;Pesisir/Nelayan;124;60;50;36;33
JAWA BARAT;KABUPATEN SUBANG;LEGONKULON;PANGARENGAN;DESA;Pesisir/Nelayan;415;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;LEGONKULON;TEGALURUNG;DESA;Pesisir/Nelayan;489;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;PABUARAN;BALEBANDUNG JAYA;DESA;Persawahan;255;326;213;107;94
JAWA BARAT;KABUPATEN SUBANG;PABUARAN;CIHAMBULU;DESA;Persawahan;349;350;451;286;8
JAWA BARAT;KABUPATEN SUBANG;PABUARAN;KADAWUNG;DESA;Persawahan;202;1353;6736;270;205
JAWA BARAT;KABUPATEN SUBANG;PABUARAN;KARANGHEGAR;DESA;Persawahan;644;1153;865;151;18
JAWA BARAT;KABUPATEN SUBANG;PAGADEN;GAMBARSARI;DESA;Persawahan;373;536;573;277;92
JAWA BARAT;KABUPATEN SUBANG;PAGADEN;GEMBOR;DESA;Persawahan;1344;495;158;720;150
JAWA BARAT;KABUPATEN SUBANG;PAGADEN;GUNUNGSARI;DESA;Persawahan;464;181;120;102;61
JAWA BARAT;KABUPATEN SUBANG;PAGADEN;GUNUNGSEMBUNG;DESA;Persawahan;257;520;583;263;176
JAWA BARAT;KABUPATEN SUBANG;PAGADEN;JABONG;DESA;Persawahan;299;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;PAGADEN;NEGLASARI;DESA;Persawahan;609;297;297;148;133
JAWA BARAT;KABUPATEN SUBANG;PAGADEN;PAGADEN;DESA;Perindustrian/Jasa;406;1452;350;123;15
JAWA BARAT;KABUPATEN SUBANG;PAGADEN;SUKAMULYA;DESA;Perindustrian/Jasa;675;12;13;12;111
JAWA BARAT;KABUPATEN SUBANG;PAGADEN BARAT;BENDUNGAN;DESA;Persawahan;728;141;115;106;29
JAWA BARAT;KABUPATEN SUBANG;PAGADEN BARAT;CIDAHU;DESA;Persawahan;100;100;350;450;400
JAWA BARAT;KABUPATEN SUBANG;PAGADEN BARAT;MEKARWANGI;DESA;Persawahan;93;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;PAGADEN BARAT;PANGSOR;DESA;Persawahan;2286;1231;831;544;325
JAWA BARAT;KABUPATEN SUBANG;PAGADEN BARAT;SUMURGINTUNG;DESA;Persawahan;371;328;156;695;15
JAWA BARAT;KABUPATEN SUBANG;PAMANUKAN;LENGKONGJAYA;DESA;Perindustrian/Jasa;50;200;50;30;0
JAWA BARAT;KABUPATEN SUBANG;PAMANUKAN;PAMANUKAN;DESA;Perindustrian/Jasa;1284;1052;1039;1124;375
JAWA BARAT;KABUPATEN SUBANG;PAMANUKAN;PAMANUKAN HILIR;DESA;Persawahan;1825;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;PAMANUKAN;PAMANUKAN SEBRANG;DESA;Persawahan;1325;76;103;152;242
JAWA BARAT;KABUPATEN SUBANG;PAMANUKAN;RANCAHILIR;DESA;Persawahan;524;441;244;185;1394
JAWA BARAT;KABUPATEN SUBANG;PAMANUKAN;RANCASARI;DESA;Persawahan;852;413;240;168;631
JAWA BARAT;KABUPATEN SUBANG;PATOKBEUSI;CIBERES;DESA;Persawahan;795;1211;800;530;221
JAWA BARAT;KABUPATEN SUBANG;PATOKBEUSI;GEMPOLSARI;DESA;Persawahan;281;528;784;821;168
JAWA BARAT;KABUPATEN SUBANG;PATOKBEUSI;RANCAASIH;DESA;Persawahan;760;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;PATOKBEUSI;RANCAMULYA;DESA;Persawahan;296;871;726;224;120
JAWA BARAT;KABUPATEN SUBANG;PATOKBEUSI;TANJUNGRASA KIDUL;DESA;Persawahan;809;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;PURWADADI;BELENDUNG;DESA;Persawahan;691;210;107;86;31
JAWA BARAT;KABUPATEN SUBANG;PURWADADI;PANYINGKIRAN;DESA;Persawahan;400;725;200;100;0
JAWA BARAT;KABUPATEN SUBANG;PURWADADI;PASIRBUNGUR;DESA;Persawahan;1100;300;50;0;10
JAWA BARAT;KABUPATEN SUBANG;PUSAKAJAYA;BOJONGJAYA;DESA;Persawahan;2000;700;300;20;7
JAWA BARAT;KABUPATEN SUBANG;PUSAKAJAYA;BOJONGTENGAH;DESA;Persawahan;347;426;125;137;10
JAWA BARAT;KABUPATEN SUBANG;PUSAKAJAYA;CIGUGUR;DESA;Persawahan;492;574;692;448;103
JAWA BARAT;KABUPATEN SUBANG;PUSAKAJAYA;CIGUGUR KALER;DESA;Persawahan;553;604;224;195;104
JAWA BARAT;KABUPATEN SUBANG;PUSAKAJAYA;KEBONDANAS;DESA;Persawahan;2031;0;0;0;107
JAWA BARAT;KABUPATEN SUBANG;PUSAKAJAYA;PUSAKAJAYA;DESA;Persawahan;1441;2416;370;6;0
JAWA BARAT;KABUPATEN SUBANG;PUSAKANAGARA;GEMPOL;DESA;Persawahan;460;237;253;112;56
JAWA BARAT;KABUPATEN SUBANG;PUSAKANAGARA;KALENTAMBO;DESA;Persawahan;1538;105;98;49;10
JAWA BARAT;KABUPATEN SUBANG;PUSAKANAGARA;KOTASARI;DESA;Persawahan;441;632;436;292;2
JAWA BARAT;KABUPATEN SUBANG;PUSAKANAGARA;MUNDUSARI;DESA;Persawahan;782;550;370;211;56
JAWA BARAT;KABUPATEN SUBANG;PUSAKANAGARA;PATIMBAN;DESA;Pesisir/Nelayan;839;823;464;558;56
JAWA BARAT;KABUPATEN SUBANG;PUSAKANAGARA;PUSAKARATU;DESA;Persawahan;1173;1556;504;286;104
JAWA BARAT;KABUPATEN SUBANG;PUSAKANAGARA;RANCADAKA;DESA;Persawahan;1464;1214;1043;867;368
JAWA BARAT;KABUPATEN SUBANG;SAGALAHERANG;CICADAS;DESA;Persawahan;229;274;348;248;129
JAWA BARAT;KABUPATEN SUBANG;SAGALAHERANG;DAYEUHKOLOT;DESA;Persawahan;122;460;435;475;87
JAWA BARAT;KABUPATEN SUBANG;SAGALAHERANG;LELES;DESA;Persawahan;339;0;0;0;0
JAWA BARAT;KABUPATEN SUBANG;SAGALAHERANG;SAGALAHERANG KALER;DESA;Persawahan;335;370;226;396;199
JAWA BARAT;KABUPATEN SUBANG;SAGALAHERANG;SAGALAHERANG KIDUL;DESA;Perindustrian/Jasa;786;80;154;93;213
JAWA BARAT;KABUPATEN SUBANG;SAGALAHERANG;SUKAMANDI;DESA;Persawahan;437;140;157;170;404
JAWA BARAT;KABUPATEN SUBANG;SERANGPANJANG;CIJENGKOL;DESA;Persawahan;285;726;292;270;2
JAWA BARAT;KABUPATEN SUBANG;SERANGPANJANG;CIKUJANG;DESA;Persawahan;630;358;174;54;0
JAWA BARAT;KABUPATEN SUBANG;SERANGPANJANG;CINTAMEKAR;DESA;Kehutanan;148;357;282;30;20
JAWA BARAT;KABUPATEN SUBANG;SERANGPANJANG;PONGGANG;DESA;Persawahan;215;1234;634;0;0
JAWA BARAT;KABUPATEN SUBANG;SUBANG;CIGADUNG;KELURAHAN;Perindustrian/Jasa;2004;1657;2775;623;100
JAWA BARAT;KABUPATEN SUBANG;SUBANG;DANGDEUR;KELURAHAN;Persawahan;879;2097;1705;816;156
JAWA BARAT;KABUPATEN SUBANG;SUBANG;SOKLAT;KELURAHAN;Perindustrian/Jasa;825;1238;1814;1031;5
JAWA BARAT;KABUPATEN SUBANG;SUBANG;SUKAMELANG;KELURAHAN;Persawahan;503;1607;1682;649;31
JAWA BARAT;KABUPATEN SUBANG;SUBANG;WANAREJA;KELURAHAN;Persawahan;483;420;28;20;870
JAWA BARAT;KABUPATEN SUBANG;SUKASARI;BATANGSARI;DESA;Pesisir/Nelayan;475;812;972;221;46
JAWA BARAT;KABUPATEN SUBANG;SUKASARI;CURUGREJA;DESA;Persawahan;700;150;100;50;10
JAWA BARAT;KABUPATEN SUBANG;SUKASARI;MANDALAWANGI;DESA;Persawahan;623;185;300;552;38
JAWA BARAT;KABUPATEN SUBANG;SUKASARI;SUKAMAJU;DESA;Pesisir/Nelayan;1505;617;326;8;3
JAWA BARAT;KABUPATEN SUBANG;SUKASARI;SUKAREJA;DESA;Persawahan;970;423;225;265;44
JAWA BARAT;KABUPATEN SUBANG;SUKASARI;SUKASARI;DESA;Persawahan;150;150;200;200;0
JAWA BARAT;KABUPATEN SUBANG;TAMBAKDAHAN;BOJONEGARA;DESA;Persawahan;500;545;494;325;100
JAWA BARAT;KABUPATEN SUBANG;TAMBAKDAHAN;BOJONGKEDING;DESA;Persawahan;132;165;154;125;137
JAWA BARAT;KABUPATEN SUBANG;TAMBAKDAHAN;GARDUMUKTI;DESA;Persawahan;946;236;347;130;56
JAWA BARAT;KABUPATEN SUBANG;TAMBAKDAHAN;KERTAJAYA;DESA;Persawahan;274;512;304;183;65
JAWA BARAT;KABUPATEN SUBANG;TAMBAKDAHAN;RANCAUDIK;DESA;Persawahan;867;432;203;110;76
JAWA BARAT;KABUPATEN SUBANG;TAMBAKDAHAN;TAMBAKDAHAN;DESA;Persawahan;1036;700;360;268;48
JAWA BARAT;KABUPATEN SUBANG;TANJUNGSIANG;BUNIARA;DESA;Persawahan;100;1000;1000;500;500
JAWA BARAT;KABUPATEN SUBANG;TANJUNGSIANG;CIBULUH;DESA;Persawahan;930;665;345;90;5
JAWA BARAT;KABUPATEN SUBANG;TANJUNGSIANG;CIKAWUNG;DESA;Persawahan;142;95;152;102;54
JAWA BARAT;KABUPATEN SUBANG;TANJUNGSIANG;CIMEUHMAL;DESA;Persawahan;52;69;57;37;42
JAWA BARAT;KABUPATEN SUBANG;TANJUNGSIANG;GANDASOLI;DESA;Perladangan;76;859;74;154;1
JAWA BARAT;KABUPATEN SUBANG;TANJUNGSIANG;KAWUNGLUWUK;DESA;Persawahan;45;812;97;158;9
JAWA BARAT;KABUPATEN SUBANG;TANJUNGSIANG;RANCAMANGGUNG;DESA;Persawahan;123;254;520;226;1128
JAWA BARAT;KABUPATEN SUBANG;TANJUNGSIANG;SINDANGLAYA;DESA;Persawahan;221;1067;57;326;15
JAWA BARAT;KABUPATEN SUBANG;TANJUNGSIANG;SIRAP;DESA;Persawahan;145;253;399;151;50
JAWA BARAT;KABUPATEN SUBANG;TANJUNGSIANG;TANJUNGSIANG;DESA;Persawahan;761;509;903;29;0
JAWA BARAT;KABUPATEN SUKABUMI;BANTARGADUNG;BANTARGADUNG;DESA;Persawahan;1980;350;221;193;40
JAWA BARAT;KABUPATEN SUKABUMI;BANTARGADUNG;BOYONG SARI;DESA;Persawahan;381;392;56;53;96
JAWA BARAT;KABUPATEN SUKABUMI;BANTARGADUNG;LIMUSNUNGGAL;DESA;Persawahan;739;909;1000;0;0
JAWA BARAT;KABUPATEN SUKABUMI;BOJONGGENTENG;BERKAH;DESA;Perladangan;781;251;180;121;89
JAWA BARAT;KABUPATEN SUKABUMI;BOJONGGENTENG;BOJONGGALING;DESA;Perladangan;1552;1498;30;30;7
JAWA BARAT;KABUPATEN SUKABUMI;BOJONGGENTENG;BOJONGGENTENG;DESA;Perladangan;780;1525;553;181;101
JAWA BARAT;KABUPATEN SUKABUMI;BOJONGGENTENG;CIBODAS;DESA;Persawahan;1130;775;253;0;0
JAWA BARAT;KABUPATEN SUKABUMI;BOJONGGENTENG;CIPANENGAH;DESA;Persawahan;684;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CARINGIN;CARINGIN KULON;DESA;Persawahan;450;257;175;400;55
JAWA BARAT;KABUPATEN SUKABUMI;CARINGIN;CARINGIN WETAN;DESA;Persawahan;500;1002;274;111;23
JAWA BARAT;KABUPATEN SUKABUMI;CARINGIN;CIJENGKOL;DESA;Persawahan;382;586;644;301;153
JAWA BARAT;KABUPATEN SUKABUMI;CARINGIN;CIKEMBANG;DESA;Persawahan;1500;400;600;150;180
JAWA BARAT;KABUPATEN SUKABUMI;CARINGIN;MEKARJAYA;DESA;Persawahan;310;1242;1219;0;23
JAWA BARAT;KABUPATEN SUKABUMI;CARINGIN;PASIR DATAR ENDAH;DESA;Perladangan;580;223;90;110;112
JAWA BARAT;KABUPATEN SUKABUMI;CARINGIN;SEUSEUPAN;DESA;Persawahan;808;633;76;48;29
JAWA BARAT;KABUPATEN SUKABUMI;CARINGIN;SUKAMULYA;DESA;Persawahan;2395;475;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CARINGIN;TALAGA;DESA;Persawahan;691;404;528;407;330
JAWA BARAT;KABUPATEN SUKABUMI;CIAMBAR;AMBARJAYA;DESA;Peternakan;533;443;237;124;34
JAWA BARAT;KABUPATEN SUKABUMI;CIAMBAR;CIAMBAR;DESA;Perladangan;630;607;399;395;106
JAWA BARAT;KABUPATEN SUKABUMI;CIAMBAR;GINANJAR;DESA;Perladangan;686;632;126;64;0
JAWA BARAT;KABUPATEN SUKABUMI;CIAMBAR;MUNJUL;DESA;Perladangan;980;376;257;97;31
JAWA BARAT;KABUPATEN SUKABUMI;CIAMBAR;WANGUNJAYA;DESA;Perladangan;517;680;222;64;33
JAWA BARAT;KABUPATEN SUKABUMI;CIBADAK;CIHEULANG TONGGOH;DESA;Perladangan;561;670;990;148;98
JAWA BARAT;KABUPATEN SUKABUMI;CIBADAK;KARANGTENGAH;DESA;Perindustrian/Jasa;1171;1293;1198;816;721
JAWA BARAT;KABUPATEN SUKABUMI;CIBADAK;NEGLASARI;DESA;Persawahan;1466;272;237;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIBADAK;PAMURUYAN;DESA;Persawahan;1258;1239;148;57;8
JAWA BARAT;KABUPATEN SUKABUMI;CIBADAK;SEKARWANGI;DESA;Perindustrian/Jasa;814;419;74;0;12
JAWA BARAT;KABUPATEN SUKABUMI;CIBADAK;SUKASIRNA;DESA;Persawahan;886;698;485;386;227
JAWA BARAT;KABUPATEN SUKABUMI;CIBADAK;TENJOJAYA;DESA;Perladangan;891;604;87;39;16
JAWA BARAT;KABUPATEN SUKABUMI;CIBADAK;WARNAJATI;DESA;Perindustrian/Jasa;85;774;1076;304;95
JAWA BARAT;KABUPATEN SUKABUMI;CIBITUNG;BANYUMURNI;DESA;Persawahan;115;365;428;68;23
JAWA BARAT;KABUPATEN SUKABUMI;CIBITUNG;BANYUWANGI;DESA;Persawahan;659;284;98;5;2
JAWA BARAT;KABUPATEN SUKABUMI;CIBITUNG;CIBITUNG;DESA;Pesisir/Nelayan;707;542;657;268;170
JAWA BARAT;KABUPATEN SUKABUMI;CIBITUNG;CIBODAS;DESA;Persawahan;256;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CIBITUNG;CIDAHU;DESA;Pesisir/Nelayan;1000;500;670;340;1200
JAWA BARAT;KABUPATEN SUKABUMI;CIBITUNG;TALAGAMURNI;DESA;Persawahan;183;243;1023;273;101
JAWA BARAT;KABUPATEN SUKABUMI;CICANTAYAN;CICANTAYAN;DESA;Persawahan;1300;975;264;221;210
JAWA BARAT;KABUPATEN SUKABUMI;CICANTAYAN;CIJALINGAN;DESA;Perindustrian/Jasa;1234;245;435;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CICANTAYAN;CIMAHI;DESA;Persawahan;1422;491;162;128;139
JAWA BARAT;KABUPATEN SUKABUMI;CICANTAYAN;CIMANGGIS;DESA;Persawahan;350;200;25;50;192
JAWA BARAT;KABUPATEN SUKABUMI;CICANTAYAN;CISANDE;DESA;Persawahan;596;641;260;202;116
JAWA BARAT;KABUPATEN SUKABUMI;CICANTAYAN;HEGARMANAH;DESA;Persawahan;1045;609;441;170;108
JAWA BARAT;KABUPATEN SUKABUMI;CICURUG;CISAAT;DESA;Perindustrian/Jasa;2225;0;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CICURUG;MEKARSARI;DESA;Perindustrian/Jasa;513;696;651;433;222
JAWA BARAT;KABUPATEN SUKABUMI;CICURUG;PASAWAHAN;DESA;Perindustrian/Jasa;227;500;0;0;0
JAWA BARAT;KABUPATEN SUKABUMI;CICURUG;TENJOAYU;DESA;Perindustrian/Jasa;450;50;35;25;20
JAWA BARAT;KABUPATEN SUKABUMI;CICURUG;TENJOLAYA;DESA;Perladangan;389;435;453;374;339
JAWA BARAT;KABUPATEN SUKABUMI;CIDADAP;BANJARSARI;DESA;Persawahan;500;300;200;100;100
JAWA BARAT;KABUPATEN SUKABUMI;CIDADAP;CIDADAP;DESA;Persawahan;920;300;200;240;260
JAWA BARAT;KABUPATEN SUKABUMI;CIDADAP;HEGARMULYA;DESA;Persawahan;1105;1105;0;0;0
